Id,Label,timeset,d3,d2,d1,d0,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
2.999,2.999,,Engr Degree Thesis Proposal,0,false,2,1,0,1,0,0,0,0
2.S007,2.S007,,Special Subject in MechE,0,true,2,0,0,0,0,0,0,0
2.S670,2.S670,,Spec Subj: Mechanical Engr,0,true,2,0,0,0,0,0,0,0
2.S790,2.S790,,Spec Subj: Bioengineering,0,false,2,1,0,1,0,0,0,0
2.S791,2.S791,,Spec Subj: Bioengineering,0,false,2,1,0,1,0,0,0,0
2.S792,2.S792,,Spec Subj: Bioengineering,0,false,2,1,0,1,0,0,0,0
2.S97,2.S97,,Spec Subj: Mechanical Engr,0,true,2,0,0,0,0,0,0,0
2.S971,2.S971,,Spec Subj: Mechanical Engr,0,true,2,0,0,0,0,0,0,0
2.S972,2.S972,,Spec Subj: Mechanical Engr,0,true,2,0,0,0,0,0,0,0
2.S973,2.S973,,Spec Subj: Mechanical Engr,0,true,2,0,0,0,0,0,0,0
2.S974,2.S974,,Spec Subj: Mechanical Engr,0,true,2,0,0,0,0,0,0,0
2.S975,2.S975,,Spec Subj: Mechanical Engr,0,true,2,0,0,0,0,0,0,0
2.S980,2.S980,,Spec Subj: Mechanical Engr,0,false,2,1,0,1,0,0,0,0
2.S981,2.S981,,Spec Subj: Mechanical Engr,0,false,2,1,0,1,0,0,0,0
2.S982,2.S982,,Spec Subj: Mechanical Engr,0,false,2,1,0,1,0,0,0,0
2.S983,2.S983,,Spec Subj: Mechanical Engr,0,false,2,1,0,1,0,0,0,0
2.S990,2.S990,,Spec Subj: Mechanical Engr,0,false,2,0,0,0,0,0,0,0
2.S991,2.S991,,Spec Subj: Mechanical Engr,0,true,2,0,0,0,0,0,0,0
2.S992,2.S992,,Spec Subj: Mechanical Engr,0,true,2,0,0,0,0,0,0,0
2.S993,2.S993,,Spec Subj: Mechanical Engr,0,true,2,0,0,0,0,0,0,0
2.S994,2.S994,,Spec Subj: Mechanical Engr,0,true,2,0,0,0,0,0,0,0
2.S995,2.S995,,Spec Subj: Mechanical Engr,0,true,2,0,0,0,0,0,0,0
2.S996,2.S996,,Spec Subj: Mechanical Engr,0,false,2,1,0,1,0,0,0,0
2.S997,2.S997,,Spec Subj: Mechanical Engr,0,false,2,1,0,1,0,0,0,0
2.S998,2.S998,,Spec Subj: Mechanical Engr,0,false,2,1,0,1,0,0,0,0
2.S999,2.S999,,Spec Subj: Mechanical Engr,0,false,2,1,0,1,0,0,0,0
2.THG,2.THG,,Thesis,0,false,2,1,0,1,0,0,0,0
2.THU,2.THU,,Undergraduate Thesis,0,true,2,0,0,0,0,0,0,0
2.UR,2.UR,,Undergraduate Research,0,true,2,0,0,0,0,0,0,0
2.URG,2.URG,,Undergraduate Research,0,true,2,0,0,0,0,0,0,0
3.001,3.001,,Intro Materials Science & Eng,0,true,3,0,0,0,0,0,0,0
3.004,3.004,,Principles of Engr Practice,0,true,3,2,0,2,0,0,0,0
3.005,3.005,,Projects: Material World,0,true,3,0,0,0,0,0,0,0
3.012,3.012,,Fundamentals of Materials,47.833333,true,3,3,15,18,2,0.61194,0.682927,165.533333
3.014,3.014,,Materials Laboratory,5.833333,true,3,0,7,7,2,0.733333,0.818182,0
3.016,3.016,,Math Methods for Materials Sci,57,true,3,1,7,8,3,0.439655,0.5,34.466667
3.017,3.017,,"Modelling, Comp, Visualization",0,true,3,8,0,8,0,0,0,0
3.022,3.022,,Microstructural Evolution,14.5,true,3,1,9,10,3,0.633333,0.72807,17
3.024,3.024,,Electronic Properties,7.666667,true,3,1,10,11,2,0.777778,0.857143,39.5
3.032,3.032,,Mech Behavior of Materials,8.666667,true,3,3,8,11,3,0.576923,0.722222,51.633333
3.034,3.034,,Organic & Biomaterials Chem,1.666667,true,3,1,2,3,2,0.6,0.666667,4
3.035,3.035,,Problems in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.036,3.036,,Problems in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.037,3.037,,Problems in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.038,3.038,,Problems in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.039,3.039,,Problems in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.04,3.04,,Problems in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.042,3.042,,Materials Project Laboratory,0.666667,true,3,3,1,4,2,0.555556,0.6,11.5
3.044,3.044,,Materials Processing,9.666667,true,3,2,6,8,3,0.608696,0.702381,20
3.046,3.046,,Thermodynamics of Materials,2,true,3,2,2,4,1,1,1,8.333333
3.048,3.048,,Advanced Materials Processing,0,true,3,2,0,2,0,0,0,0
3.052,3.052,,Nanomechanics Matls & Biomatls,0,true,3,2,0,2,0,0,0,0
3.054,3.054,,Cellular Solids,0,true,3,1,0,1,0,0,0,0
20.363,20.363,,Biomaterials Science & Engr,0,true,20,3,0,3,0,0,0,0
3.063,3.063,,Polymer Physics,1,true,3,1,1,2,1,1,1,6
3.064,3.064,,Polymer Engineering,0,true,3,2,0,2,0,0,0,0
3.07,3.07,,Introduction to Ceramics,0,true,3,1,0,1,0,0,0,0
3.071,3.071,,Amorphous Materials,0,true,3,1,0,1,0,0,0,0
3.072,3.072,,Properties of Materials,0,true,3,2,0,2,0,0,0,0
3.074,3.074,,Imaging of Materials,0,true,3,1,0,1,0,0,0,0
3.080,3.080,,Strategic Materials Selection,0,true,3,3,0,3,0,0,0,0
3.081,3.081,,Industrial Ecolog of Materials,0,true,3,3,0,3,0,0,0,0
3.086,3.086,,Innovation of Matls Technology,0,true,3,0,0,0,0,0,0,0
GIR:CHEM,GIR:CHEM,,Intro to Solid-State Chemistry,164.697377,true,5,0,35,35,6,0.36896,0.449272,0
3.094,3.094,,Materials in Human Experience,0,true,3,0,0,0,0,0,0,0
3.095,3.095,,Introduction to Metalsmithing,0,true,3,0,0,0,0,0,0,0
3.14,3.14,,Physical Metallurgy,0,true,3,2,0,2,0,0,0,0
3.15,3.15,,"Elec, Optical & Magnetic Matls",0,true,3,1,0,1,0,0,0,0
3.152,3.152,,Magnetic Materials,0,true,3,1,0,1,0,0,0,0
3.153,3.153,,Nanoscale Materials,0,true,3,1,0,1,0,0,0,0
3.154,3.154,,Matls Perf Extreme Envronments,0,true,3,2,0,2,0,0,0,0
6.152,6.152,,Micro/Nano Processing Tech,3,true,6,4,3,7,1,1,1,15.666667
3.156,3.156,,Photonic Materials and Devices,0,true,3,3,0,3,0,0,0,0
3.171,3.171,,Structural Materials,0,true,3,2,0,2,0,0,0,0
3.18,3.18,,Mat Sci & Engr of Clean Energy,0,true,3,2,0,2,0,0,0,0
3.19,3.19,,Sustainable Chemical Metallurg,0,true,3,1,0,1,0,0,0,0
3.20,3.20,,Materials at Equilibrium,3,false,3,7,4,11,1,1,1,37.5
3.21,3.21,,Kinetic Processes in Materials,3.5,false,3,4,5,9,1,1,1,29.2
3.22,3.22,,Mech Behavior of Materials,1.5,false,3,2,2,4,1,1,1,10.3
3.23,3.23,,Properties of Materials,3,false,3,2,2,4,2,0.75,0.833333,13.5
22.75,22.75,,Properties of Solid Surfaces,0,false,22,3,0,3,0,0,0,0
22.74,22.74,,Rad Damage& Effct in Nuc Matls,0,false,22,3,0,3,0,0,0,0
3.320,3.320,,Atomistic Comp Model:Materials,0,false,3,4,0,4,0,0,0,0
3.33,3.33,,Defects in Materials,0,false,3,2,0,2,0,0,0,0
3.35,3.35,,Fracture and Fatigue,0,false,3,2,0,2,0,0,0,0
3.38,3.38,,Ceramics,0,false,3,0,0,0,0,0,0,0
3.41,3.41,,Colloids and Surfaces,0,false,3,2,0,2,0,0,0,0
3.42,3.42,,Electronic Materials Design,1,false,3,1,1,2,1,1,1,3
6.720,6.720,,Integrated Microelectr Devices,0,false,6,2,0,2,0,0,0,0
3.44,3.44,,Mats Proc for Micro & Nano Sys,0,false,3,2,0,2,0,0,0,0
3.53,3.53,,Electrochem Processng of Mtls,1,false,3,1,1,2,1,1,1,2
3.54,3.54,,Corrosion:Degradation of Mtls,0,false,3,1,0,1,0,0,0,0
3.57,3.57,,"Materials Selectn,Design,Econ",0,false,3,1,0,1,0,0,0,0
3.65,3.65,,Soft Matter Characterization,0,false,3,1,0,1,0,0,0,0
3.69,3.69,,Teaching Fellows Seminar,0,false,3,0,0,0,0,0,0,0
3.691,3.691,,Teaching Matls Science & Engr,0,true,3,1,0,1,0,0,0,0
3.692,3.692,,Teaching Matls Science & Engr,0,true,3,1,0,1,0,0,0,0
3.693,3.693,,Teaching Matls Science & Engr,0,false,3,0,0,0,0,0,0,0
3.694,3.694,,Teaching Matls Science & Engr,0,false,3,0,0,0,0,0,0,0
3.695,3.695,,Teaching Matls Science & Engr,0,false,3,0,0,0,0,0,0,0
3.696,3.696,,Teaching Matls Science & Engr,0,false,3,0,0,0,0,0,0,0
3.697,3.697,,Teaching Matls Science & Engr,0,false,3,0,0,0,0,0,0,0
3.698,3.698,,Teaching Matls Science & Engr,0,false,3,0,0,0,0,0,0,0
3.699,3.699,,Teaching Matls Science & Engr,0,false,3,0,0,0,0,0,0,0
10.960,10.960,,Seminar:Polymers & Soft Matter,0,false,10,0,0,0,0,0,0,0
3.91,3.91,,Mechanical Behavior: Polymers,0,false,3,1,0,1,0,0,0,0
3.930,3.930,,Internship Program,1,true,3,0,1,1,1,1,1,0
3.931,3.931,,Internship Program,0,true,3,1,0,1,0,0,0,0
3.932,3.932,,Industrial Practice,0,false,3,1,0,1,0,0,0,0
3.94,3.94,,Morphology of Polymers,0,false,3,1,0,1,0,0,0,0
10.668,10.668,,Statistical Mech of Polymers,0,false,10,2,0,2,0,0,0,0
3.98,3.98,,Polymer Synthetic Chemistry,0,false,3,0,0,0,0,0,0,0
3.981,3.981,,Archaeology of Ancient Egypt,0,true,3,0,0,0,0,0,0,0
3.982,3.982,,Ancient Andean World,0,true,3,0,0,0,0,0,0,0
3.983,3.983,,Ancient Mesoamerican Civiliztn,0,true,3,0,0,0,0,0,0,0
3.984,3.984,,Materials in Ancient Societies,0,false,3,1,0,1,0,0,0,0
3.985,3.985,,Archaeological Science,0.333333,true,3,2,1,3,1,1,1,2
3.986,3.986,,Human Past: Intro Archaeology,0.333333,true,3,0,1,1,1,1,1,0
3.987,3.987,,Human Evolution,0,true,3,0,0,0,0,0,0,0
3.989,3.989,,Matls in Ancient Societies Lab,0,false,3,1,0,1,0,0,0,0
3.990,3.990,,Sem:Archaeolog Method & Theory,0,true,3,3,0,3,0,0,0,0
3.993,3.993,,Archaeology of the Middle East,0,true,3,0,0,0,0,0,0,0
3.997,3.997,,Graduate Fieldwork in MSE,0,false,3,1,0,1,0,0,0,0
3.998,3.998,,Doctoral Thesis Update Meeting,0,false,3,0,0,0,0,0,0,0
3.S01,3.S01,,Spec Subj in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.S02,3.S02,,Spec Subj in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.S03,3.S03,,Spec Subj in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.S04,3.S04,,Spec Subj in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.S05,3.S05,,Spec Subj in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.S06,3.S06,,Spec Subj in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.S07,3.S07,,Spec Subj in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.S08,3.S08,,Spec Subj in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.S09,3.S09,,Spec Subj in Matls Sci & Engr,0,true,3,1,0,1,0,0,0,0
3.S70,3.S70,,Spec Subj in Matls Sci & Engr,0,false,3,1,0,1,0,0,0,0
3.S71,3.S71,,Spec Subj in Matls Sci & Engr,0,false,3,1,0,1,0,0,0,0
3.S72,3.S72,,Spec Subj in Matls Sci & Engr,0,false,3,1,0,1,0,0,0,0
3.S73,3.S73,,Spec Subj in Matls Sci & Engr,0,false,3,1,0,1,0,0,0,0
3.S74,3.S74,,Spec Subj in Matls Sci & Engr,0,false,3,1,0,1,0,0,0,0
3.S75,3.S75,,Spec Subj in Matls Sci & Engr,0,false,3,1,0,1,0,0,0,0
3.S76,3.S76,,Spec Subj in Matls Sci & Engr,0,false,3,1,0,1,0,0,0,0
3.S77,3.S77,,Spec Subj in Matls Sci & Engr,0,false,3,1,0,1,0,0,0,0
3.S78,3.S78,,Spec Subj in Matls Sci & Engr,0,false,3,1,0,1,0,0,0,0
3.S79,3.S79,,Spec Subj in Matls Sci & Engr,0,false,3,1,0,1,0,0,0,0
3.THG,3.THG,,Thesis,0,false,3,1,0,1,0,0,0,0
3.THU,3.THU,,Thesis,0,true,3,0,0,0,0,0,0,0
3.UR,3.UR,,Undergraduate Research,0,true,3,0,0,0,0,0,0,0
3.URG,3.URG,,Undergraduate Research,0,true,3,0,0,0,0,0,0,0
4.021,4.021,,Intro Architecture Design,9.583333,true,4,0,2,2,4,0.466667,0.529762,0
4.022,4.022,,Arch Design Foundations,1.583333,true,4,0,1,1,4,0.4,0.486111,0
4.023,4.023,,Arch Design Studio I,2.166667,true,4,2,2,4,3,0.555556,0.666667,10
4.024,4.024,,Arch Design Studio II,2.5,true,4,3,2,5,2,0.75,0.833333,15
4.025,4.025,,Arch Design Studio III,0,true,4,2,0,2,0,0,0,0
4.02A,4.02A,,Intro to Architecture  Design,8,true,4,0,1,1,2,0.533333,0.5625,0
4.031,4.031,,Design: Objects & Interaction,0,true,4,0,0,0,0,0,0,0
4.032,4.032,,Design: Info and Visualization,0,true,4,0,0,0,0,0,0,0
4.091,4.091,,Independent Study in Design,0,true,4,0,0,0,0,0,0,0
4.092,4.092,,Independent Study in Design,0,true,4,0,0,0,0,0,0,0
4.093,4.093,,Independent Study: Design,0,false,4,1,0,1,0,0,0,0
4.094,4.094,,Independent Study: Design,0,false,4,1,0,1,0,0,0,0
4.100,4.100,,Design Wkshp: Fab Function,0,true,4,0,0,0,0,0,0,0
4.101,4.101,,Design: Technique & Technology,0,true,4,0,0,0,0,0,0,0
4.105,4.105,,Geom Discplns & Arch Skills I,0,false,4,1,0,1,0,0,0,0
4.109,4.109,,Materials & Fabric for Arch,0,false,4,1,0,1,0,0,0,0
4.110,4.110,,Design Across Scales,0,true,4,0,0,0,0,0,0,0
4.117,4.117,,Creative Computation,0,false,4,1,0,1,0,0,0,0
4.119,4.119,,Ugrad Arch Design Thesis Prep,1,true,4,1,1,2,1,1,1,6
4.120,4.120,,Furniture Making Wkshp,0,false,4,1,0,1,0,0,0,0
4.123,4.123,,Architectural Assemblies,0,false,4,0,0,0,0,0,0,0
4.130,4.130,,Arch Des Theory & Methods,0,false,4,1,0,1,0,0,0,0
MAS.863,MAS.863,,How to Make Almost Anything,1,false,MAS,1,1,2,1,1,1,1
4.141,4.141,,How to Design Anything,0,true,4,1,0,1,0,0,0,0
4.151,4.151,,Architecture Studio: Core I,3,false,4,1,1,2,3,0.5,0.611111,3
4.152,4.152,,Architecture Studio: Core II,2,false,4,1,1,2,2,0.666667,0.75,4
4.153,4.153,,Architecture Studio: Core III,1,false,4,1,1,2,1,1,1,3
4.154,4.154,,Architecture Option Studio,0,false,4,1,0,1,0,0,0,0
4.162,4.162,,Intro Urban Design Studio,1,false,4,1,1,2,1,1,1,0
4.163,4.163,,Urban Design Studio,0,false,4,2,0,2,0,0,0,0
11.307,11.307,,Beijing Design Studio,0,false,11,1,0,1,0,0,0,0
4.180,4.180,,Arch Design Wkshp,0,true,4,2,0,2,0,0,0,0
4.181,4.181,,Architectural Design Workshop,0,false,4,1,0,1,0,0,0,0
4.182,4.182,,Architectural Design Workshop,0,false,4,1,0,1,0,0,0,0
4.183,4.183,,Architectural Design Workshop,0,false,4,1,0,1,0,0,0,0
4.184,4.184,,Architectural Design Workshop,0,false,4,1,0,1,0,0,0,0
4.185,4.185,,Architectural Design Workshop,0,false,4,1,0,1,0,0,0,0
4.189,4.189,,Prep: MArch Thesis,0,false,4,1,0,1,0,0,0,0
4.190,4.190,,Practical Experience Arch,0,false,4,1,0,1,0,0,0,0
4.191,4.191,,Independent Study: Arch Design,0,true,4,1,0,1,0,0,0,0
4.192,4.192,,Independent Study: Arch Design,0,true,4,1,0,1,0,0,0,0
4.193,4.193,,Independent Study: Arch Design,0,false,4,1,0,1,0,0,0,0
4.194,4.194,,Independent Study: Arch Design,0,false,4,1,0,1,0,0,0,0
4.210,4.210,,Precednts in Critical Practice,3,false,4,0,1,1,2,0.6,0.666667,0
11.016,11.016,,The City,0,true,11,0,0,0,0,0,0,0
11.308,11.308,,Ecological Urbanism Seminar,0,false,11,1,0,1,0,0,0,0
4.214,4.214,,"Water, Landscape & Urban Dsgn",0,false,4,1,0,1,0,0,0,0
11.309,11.309,,Photography as Inquiry,0,false,11,0,0,0,0,0,0,0
4.216,4.216,,Landscp & Urb Heritage Conserv,0,false,4,1,0,1,0,0,0,0
4.217,4.217,,Disaster Resilient Design,0,false,4,0,0,0,0,0,0,0
4.221,4.221,,Arch Studies Colloquium,2,false,4,1,3,4,1,1,1,0.833333
4.222,4.222,,Professional Practice,0,false,4,1,0,1,0,0,0,0
4.225,4.225,,Urban Design Theory,0,false,4,1,0,1,0,0,0,0
4.227,4.227,,Landscapes of Energy,0,false,4,1,0,1,0,0,0,0
4.231,4.231,,SIGUS Workshop,0,false,4,1,0,1,0,0,0,0
4.232,4.232,,New Global Practitioner,0,false,4,1,0,1,0,0,0,0
4.236,4.236,,Low-Inc Housing: Dev Countries,0,false,4,1,0,1,0,0,0,0
11.328,11.328,,Urban Design Skills,1.5,false,11,0,2,2,1,1,1,0
4.251,4.251,,The Making of Cities,0,false,4,3,0,3,0,0,0,0
11.333,11.333,,Urban Design Seminar,0,false,11,0,0,0,0,0,0,0
11.245,11.245,,DesignX Entrepreneurship,0,false,11,1,0,1,0,0,0,0
11.246,11.246,,DesignX Accelerator,0,false,11,1,0,1,0,0,0,0
11.337,11.337,,Urban Design Ideals & Action,0,false,11,0,0,0,0,0,0,0
11.001,11.001,,Intro to Urban Design & Devel,1,true,11,0,1,1,1,1,1,0
11.301,11.301,,Intro Urban Design & Devel,2.5,false,11,1,3,4,1,1,1,1
11.302,11.302,,Urban Design Politics,0,false,11,1,0,1,0,0,0,0
11.303,11.303,,RE Dev Studio: Urban Projects,0,false,11,1,0,1,0,0,0,0
11.304,11.304,,Site & Environ System Planning,0,false,11,1,0,1,0,0,0,0
11.334,11.334,,Adv Sem: Landscape + Urbanism,0,false,11,1,0,1,0,0,0,0
4.270,4.270,,Innovation for Disaster Relief,0,false,4,0,0,0,0,0,0,0
4.280,4.280,,Ugrad Architecture Internship,0,true,4,1,0,1,0,0,0,0
4.286,4.286,,SMArchS/Urb Pre-Thesis Prep,0,false,4,0,0,0,0,0,0,0
4.287,4.287,,Graduate Arch Internship,0,false,4,1,0,1,0,0,0,0
4.288,4.288,,Prep-SMArchS Thesis,0,false,4,1,0,1,0,0,0,0
4.291,4.291,,Independent Study:Arch Studies,0,true,4,1,0,1,0,0,0,0
4.292,4.292,,Independent Study:Arch Studies,0,true,4,1,0,1,0,0,0,0
4.293,4.293,,Independent Study:Arch Studies,0,false,4,1,0,1,0,0,0,0
4.294,4.294,,Independent Study:Arch Studies,0,false,4,1,0,1,0,0,0,0
4.299,4.299,,Summer Research Topics,0,false,4,1,0,1,0,0,0,0
4.301,4.301,,Intro to Artistic Experiment,7,true,4,0,7,7,1,1,1,0
4.302,4.302,,"Art, Design,& Spatial Practice",7,true,4,2,7,9,1,1,1,14
4.307,4.307,,"Art, Arch & Urban Dialogue",0,true,4,3,0,3,0,0,0,0
4.312,4.312,,Adv Studio Production Space,0,true,4,3,0,3,0,0,0,0
4.314,4.314,,Adv Wkshp Artistic Practice,0,true,4,3,0,3,0,0,0,0
4.320,4.320,,Introduction Sound Creations,0,true,4,0,0,0,0,0,0,0
4.322,4.322,,Introduction to 3-D Art,0,true,4,0,0,0,0,0,0,0
4.341,4.341,,Intro to Photo & Related Media,1,true,4,0,1,1,1,1,1,0
4.344,4.344,,Adv Photo & Related Media,0,true,4,2,0,2,0,0,0,0
4.352,4.352,,Advanced Video & Related Media,0,true,4,2,0,2,0,0,0,0
4.354,4.354,,Intro to Video & Related Media,2,true,4,0,2,2,1,1,1,0
4.356,4.356,,Cinematic Migrations,0,true,4,4,0,4,0,0,0,0
4.361,4.361,,Performance Workshop,0,true,4,3,0,3,0,0,0,0
4.368,4.368,,"Studio Seminar in Art, Sphere",0,true,4,2,0,2,0,0,0,0
4.373,4.373,,Adv Projects: Art/Culture/Tech,0,true,4,3,0,3,0,0,0,0
4.388,4.388,,Preparation for SMACT Thesis,0.5,false,4,1,1,2,1,1,1,0.5
4.389,4.389,,Tutorial for SMACT Thesis,0,false,4,2,0,2,0,0,0,0
4.390,4.390,,"Art, Culture, & Tech Studio",0,false,4,1,0,1,0,0,0,0
4.391,4.391,,Independent Study: ACT,0,true,4,1,0,1,0,0,0,0
4.392,4.392,,Independent Study: ACT,0,true,4,1,0,1,0,0,0,0
4.393,4.393,,Independent Study: ACT,0,false,4,1,0,1,0,0,0,0
4.394,4.394,,Independent Study: ACT,0,false,4,1,0,1,0,0,0,0
4.401,4.401,,Environmental Tech in Bldgs,2.166667,true,4,0,2,2,3,0.555556,0.666667,0
4.411,4.411,,D-Lab Schools: Bldg Technology,0,true,4,2,0,2,0,0,0,0
4.430,4.430,,Daylighting & Solar Gain Cntrl,0,false,4,2,0,2,0,0,0,0
4.431,4.431,,Architectural Acoustics,0,false,4,1,0,1,0,0,0,0
4.432,4.432,,Modeling Urban Energy Flows,0,true,4,1,0,1,0,0,0,0
4.463,4.463,,Building Structural Systems II,0,false,4,2,0,2,0,0,0,0
4.481,4.481,,Building Technology Seminar,0,false,4,1,0,1,0,0,0,0
4.488,4.488,,Prep: S.M.B.T. Thesis,0,false,4,1,0,1,0,0,0,0
4.489,4.489,,Prep: (BT) Ph.D. Thesis,0,false,4,1,0,1,0,0,0,0
4.491,4.491,,Ind Study: Building Tech,0,true,4,1,0,1,0,0,0,0
4.492,4.492,,Ind Study: Building Tech,0,true,4,1,0,1,0,0,0,0
4.493,4.493,,Ind Study: Building Tech,0,false,4,1,0,1,0,0,0,0
4.494,4.494,,Ind Study: Building Tech,0,false,4,1,0,1,0,0,0,0
4.500,4.500,,Intro to Design Computing,6.166667,true,4,0,4,4,3,0.615385,0.729167,0
4.501,4.501,,Creative Design Prototyping,0,true,4,1,0,1,0,0,0,0
4.502,4.502,,Advanced Visualization,1,true,4,2,1,3,1,1,1,0.5
4.504,4.504,,Design Scripting,1,true,4,1,1,2,1,1,1,0.5
4.507,4.507,,Intro to Bldg Info Modeling,0,true,4,0,0,0,0,0,0,0
4.511,4.511,,Adv Proj Digital Fabrication,0,false,4,1,0,1,0,0,0,0
4.520,4.520,,Visual Computing I,1,true,4,0,1,1,1,1,1,0
4.522,4.522,,Visual Computing II,0,true,4,2,0,2,0,0,0,0
4.540,4.540,,Intro to Shape Grammars I,2,false,4,0,1,1,2,0.666667,0.75,0
4.541,4.541,,Intro to Shape Grammars II,1,false,4,1,1,2,1,1,1,1
4.542,4.542,,Background to Shape Grammars,0,false,4,2,0,2,0,0,0,0
4.550,4.550,,Computational Design Lab,0,true,4,1,0,1,0,0,0,0
4.552,4.552,,Workshop in Computation,0,false,4,1,0,1,0,0,0,0
4.553,4.553,,Workshop in Computation,0,false,4,1,0,1,0,0,0,0
MAS.552,MAS.552,,City Science,0,false,MAS,1,0,1,0,0,0,0
4.566,4.566,,Adv Proj in Digital Media,0,false,4,3,0,3,0,0,0,0
CMS.634,CMS.634,,Designing Interactions,0,false,CMS,0,0,0,0,0,0,0
4.580,4.580,,Inquiry into Comp & Design,1,false,4,0,1,1,1,1,1,0
4.581,4.581,,Proseminar in Computation,0,false,4,1,0,1,0,0,0,0
4.582,4.582,,Rsrch Seminar in Computation,0,false,4,2,0,2,0,0,0,0
4.583,4.583,,Forum in Computation,0,false,4,1,0,1,0,0,0,0
4.584,4.584,,Reading Seminar Design & Comp,0,false,4,1,0,1,0,0,0,0
4.587,4.587,,SMArchS Comp Pre-Thesis Prep,0,false,4,2,0,2,0,0,0,0
4.589,4.589,,Prep: (AS) PhD Comp Thesis,0,false,4,1,0,1,0,0,0,0
4.591,4.591,,Ind Study: Arch Computation,0,true,4,1,0,1,0,0,0,0
4.592,4.592,,Ind Study: Arch Computation,0,true,4,1,0,1,0,0,0,0
4.593,4.593,,Ind Study: Arch Computation,0,false,4,1,0,1,0,0,0,0
4.594,4.594,,Ind Study: Arch Computation,0,false,4,1,0,1,0,0,0,0
4.601,4.601,,Introduction to Art History,0,true,4,0,0,0,0,0,0,0
4.602,4.602,,Modern Art and Mass Culture,0,true,4,0,0,0,0,0,0,0
4.603,4.603,,Understanding Modern Arch,0,true,4,0,0,0,0,0,0,0
4.605,4.605,,Global History of Architecture,0,true,4,0,0,0,0,0,0,0
4.606,4.606,,Visual Perception & Art,0,true,4,0,0,0,0,0,0,0
4.607,4.607,,Thinking About Architecture,0,false,4,2,0,2,0,0,0,0
4.609,4.609,,Seminar: Hist of Art & Arch,0,false,4,1,0,1,0,0,0,0
4.610,4.610,,Civic Islamic Architecture,0,true,4,0,0,0,0,0,0,0
4.612,4.612,,Islamic Arch & Environment,0,false,4,1,0,1,0,0,0,0
4.614,4.614,,Arch in the Islamic World,0,true,4,0,0,0,0,0,0,0
4.616,4.616,,Topics: Culture & Architecture,0,false,4,1,0,1,0,0,0,0
4.617,4.617,,Topics in Islamic Urbanism,0,false,4,1,0,1,0,0,0,0
4.619,4.619,,Historiography of Islamic Arch,0.5,false,4,1,1,2,1,1,1,0.333333
4.621,4.621,,Orientalism and Representation,0.5,false,4,1,1,2,1,1,1,0.333333
4.622,4.622,,Islamic Gardens & Geographies,0,true,4,1,0,1,0,0,0,0
4.625,4.625,,"Water Planning, Policy & Desgn",0,false,4,1,0,1,0,0,0,0
4.633,4.633,,Locating Capitalism,0,false,4,1,0,1,0,0,0,0
4.635,4.635,,Early Modern Arch & Art,0,false,4,0,0,0,0,0,0,0
4.636,4.636,,Western Medieval Arch & Art,0,true,4,0,0,0,0,0,0,0
4.640,4.640,,Adv Study: Crit Theory Arch,0,false,4,1,0,1,0,0,0,0
4.641,4.641,,19th-Century Art,0,true,4,0,0,0,0,0,0,0
4.645,4.645,,Topics in Arch: 1750-Present,2,false,4,2,2,4,1,1,1,2
4.646,4.646,,Adv History Modern Arch & Urb,0,false,4,1,0,1,0,0,0,0
4.647,4.647,,"Technpolitcs, Cult, Intrvntion",0,false,4,2,0,2,0,0,0,0
4.648,4.648,,Resonance,0,true,4,0,0,0,0,0,0,0
4.651,4.651,,Art Since 1940,0,true,4,0,0,0,0,0,0,0
4.657,4.657,,Design: History Making Things,0,true,4,0,0,0,0,0,0,0
4.661,4.661,,Theory & Method:Study Arch&Art,0.5,false,4,1,1,2,1,1,1,0.5
4.671,4.671,,Natlsm Intlsm Globlsm Mod Art,0,false,4,0,0,0,0,0,0,0
4.675,4.675,,"Collect, Classify, Consume",0,false,4,0,0,0,0,0,0,0
4.677,4.677,,Adv Study in History of Art,0,false,4,1,0,1,0,0,0,0
4.683,4.683,,Prep HTC Qualfying Paper,0,false,4,1,0,1,0,0,0,0
4.684,4.684,,Prep HTC Major Exam,0,false,4,1,0,1,0,0,0,0
4.685,4.685,,Prep HTC Minor Exam,0,false,4,1,0,1,0,0,0,0
4.686,4.686,,SMArchS AKPIA Pre-Thesis Prep,0,false,4,3,0,3,0,0,0,0
4.687,4.687,,SMArchS HTC Pre-Thesis Prep,0,false,4,2,0,2,0,0,0,0
